0.0177005	0.00814536	0.045896	0.0313283	0.00986842	0.797306	0.0203634	0.037594	0.0250627	0.00673559	
0.316334	0.198817	0.132052	0.209165	0.00665188	0.000492732	0.0485341	0.0731707	0.0118256	0.00295639	
0.103593	0.213772	0.106587	0.200599	0.0994012	0.00958084	0.115569	0.116766	0.0287425	0.00538922	
0.1493	0.124417	0.0995334	0.116641	0.2986	0.00311042	0.152411	0.0248834	0.0217729	0.00933126	
0.363393	0.160321	0.0153641	0.170341	0.0748163	0.00534402	0.0968604	0.0968604	0.0146961	0.00200401	
0.137032	0.137701	0.110294	0.153743	0.114305	0.0040107	0.203877	0.117647	0.0167112	0.00467914	
0.183154	0.164545	0.106758	0.230167	0.0205681	0.000979432	0.136141	0.150833	0.00391773	0.0029383	
0.0110497	0.0276243	0.0497238	0.00552486	0.00552486	0.657459	0.0718232	0.0828729	0.00552486	0.0828729	
0.294118	0.0882353	0.0882353	0.0915033	0.124183	0.00653595	0.143791	0.124183	0.0326797	0.00653595	
0.233129	0.116564	0.0766871	0.128834	0.119632	0.00613497	0.119632	0.180982	0.0153374	0.00306748	
0.377607	0.0636663	0.039517	0.0889133	0.226125	0.00109769	0.0285401	0.119649	0.0472009	0.00768386	
0.1657	0.0512573	0.0180529	0.129594	0.0193424	0.00451322	0.0996132	0.165055	0.346228	0.000644745	
0.216418	0.171642	0.0298507	0.0895522	0.0223881	0.00746269	0.11194	0.320896	0.0223881	0.00746269	
0.097561	0.162602	0.126016	0.158537	0.203252	0.00406504	0.138211	0.0772358	0.0284553	0.00406504	
0.356378	0.193203	0.149209	0.0672719	0.00884544	0.000232775	0.116155	0.0623836	0.0460894	0.000232775	
0.184	0.192	0.056	0.12	0.072	0.008	0.24	0.104	0.016	0.008	
0.155556	0.139798	0.100606	0.0929293	0.149091	0.000808081	0.21899	0.112323	0.0262626	0.00363636	
0.15841	0.263249	0.12212	0.150346	0.118664	0.00748848	0.046659	0.103111	0.0288018	0.00115207	
0.157328	0.212284	0.258621	0.167026	0.0420259	0.0538793	0.0571121	0.0280172	0.0075431	0.0161638	
0.240134	0.248161	0.105463	0.118172	0.0354515	0.000222965	0.141137	0.0989967	0.0107023	0.00156076	
0.441769	0.165174	0.0893057	0.0545913	0.213046	0.00139978	0.0260358	0.00587906	0.00195969	0.000839866	
0.088961	0.112338	0.218831	0.0344156	0.0175325	0.283117	0.191883	0.0324675	0.0172078	0.00324675	
0.126838	0.148897	0.141544	0.0827206	0.0974265	0.0275735	0.115809	0.0845588	0.0459559	0.128676	
0.190476	0.137171	0.05828	0.103056	0.197228	0.000355366	0.172708	0.0995025	0.0362473	0.00497512	
0.0243902	0.170732	0.146341	0.219512	0.0243902	0.0243902	0.097561	0.121951	0.121951	0.0487805	
0.135088	0.142982	0.0947368	0.197368	0.205263	0.00438596	0.0982456	0.0885965	0.022807	0.0105263	
0.120838	0.161529	0.102343	0.0838471	0.103576	0.00369914	0.18619	0.217016	0.00739827	0.0135635	
0.229331	0.140187	0.14486	0.189432	0.0661395	0.00287563	0.0909418	0.114666	0.0140187	0.00754853	
0.19746	0.176157	0.0659566	0.138058	0.117984	0.000409668	0.165916	0.128226	0.00860303	0.001229	
0.218418	0.142267	0.111275	0.12013	0.0551948	0.00649351	0.118949	0.115998	0.0330579	0.0782172	
0.180695	0.0930368	0.160052	0.132287	0.187527	0.00101759	0.158017	0.056985	0.0254397	0.00494258	
0.0717054	0.00387597	0.0155039	0.0368217	0.0135659	0.534884	0.0930233	0.0310078	0.139535	0.0600775	
0.00352734	0.00176367	0.026455	0.0352734	0.00529101	0.851852	0.0388007	0.00352734	0.0176367	0.015873	
0.20297	0.222772	0.133663	0.0841584	0.0346535	0.0049505	0.118812	0.153465	0.039604	0.0049505	
0.104348	0.232065	0.163587	0.0190217	0.0309783	0.00380435	0.207065	0.218478	0.0190217	0.00163043	
0.184932	0.260274	0.116438	0.0410959	0.136986	0.00684932	0.10274	0.130137	0.00684932	0.0136986	
0.172871	0.241167	0.100789	0.101735	0.0798107	0.000630915	0.207571	0.076183	0.0184543	0.000788644	
0.210526	0.180451	0.0413534	0.259398	0.037594	0.0075188	0.109023	0.0639098	0.0864662	0.0037594	
0.153846	0.175933	0.0693069	0.043412	0.266565	0.000761615	0.230769	0.0418888	0.0167555	0.000761615	
0.457143	0.147253	0.0197802	0.112088	0.123077	0.0043956	0.0461538	0.0813187	0.00659341	0.0021978	
0.217857	0.0993506	0.0311688	0.135227	0.0746753	0.000974026	0.132305	0.26526	0.036526	0.00665584	
0.258242	0.103022	0.00549451	0.125	0.0576923	0.00549451	0.130495	0.285714	0.0123626	0.0164835	
0.278017	0.131466	0.0334052	0.198276	0.0398707	0.00431034	0.132543	0.131466	0.0484914	0.00215517	
0.405858	0.200837	0.100418	0.100418	0.0251046	0.0041841	0.0502092	0.0878661	0.0083682	0.0167364	
0.148018	0.133921	0.130396	0.178855	0.015859	0.000881057	0.244053	0.0977974	0.046696	0.00352423	
0.122143	0.157857	0.0792857	0.0642857	0.0171429	0.000714286	0.282857	0.211429	0.0621429	0.00214286	
0.237288	0.118644	0.0677966	0.0847458	0.0508475	0.0508475	0.0169492	0.322034	0.0169492	0.0338983	
0.301953	0.196653	0.0251046	0.133891	0.0202232	0.0055788	0.160391	0.130404	0.0230126	0.0027894	
0.140227	0.0910057	0.0371813	0.175637	0.0725921	0.0155807	0.202904	0.193697	0.0601983	0.0109773	
0.198966	0.0361757	0.20155	0.167959	0.263566	0.0310078	0.0155039	0.0801034	0.00258398	0.00258398	
0.312552	0.159601	0.0648379	0.0997506	0.045719	0.00166251	0.0756442	0.224439	0.0124688	0.00332502	
0.104418	0.384203	0.0763052	0.0240964	0.060241	0.00267738	0.0883534	0.255689	0.00267738	0.00133869	
0.0952381	0.172619	0.0357143	0.27381	0.190476	0.0119048	0.0595238	0.130952	0.0238095	0.00595238	
0.17963	0.0685185	0.0351852	0.19213	0.201852	0.0143519	0.160185	0.0925926	0.0467593	0.0087963	
0.16457	0.246331	0.0828092	0.0953878	0.033543	0.00838574	0.167715	0.175052	0.024109	0.00209644	
0.110364	0.164364	0.115818	0.0410909	0.00781818	0.000363636	0.364182	0.107455	0.0852727	0.00327273	
0.0746269	0.0298507	0.365672	0.126866	0.0671642	0.0223881	0.179104	0.104478	0.0223881	0.00746269	
0.239574	0.191544	0.294219	0.0212827	0.0454415	0.000575209	0.0917458	0.0839804	0.00575209	0.0258844	
0.251355	0.149229	0.190496	0.0475198	0.146728	0.00458524	0.041684	0.0412672	0.00583576	0.121301	
0.219178	0.109589	0.0273973	0.0136986	0.0410959	0.0821918	0.205479	0.0410959	0.109589	0.150685	
0.21908	0.283406	0.150715	0.0534493	0.103791	0.00186451	0.10348	0.0730267	0.00652579	0.00466128	
0.265957	0.164894	0.0212766	0.0265957	0.0797872	0.0106383	0.159574	0.207447	0.0478723	0.0159574	
0.182239	0.267345	0.0869565	0.0786309	0.0240518	0.000925069	0.0656799	0.276596	0.0166512	0.000925069	
0.135135	0.301802	0.198198	0.0720721	0.157658	0.0045045	0.027027	0.0540541	0.045045	0.0045045	
0.0620884	0.0827846	0.138288	0.0376294	0.0056444	0.0244591	0.20508	0.222013	0.213547	0.0084666	
0.0976147	0.143119	0.0550459	0.148257	0.161101	0.00220183	0.192661	0.13578	0.0510092	0.013211	
0.0241935	0.00403226	0.0174731	0.0537634	0.0416667	0.606183	0.0497312	0.0483871	0.130376	0.0241935	
0.134087	0.277483	0.144338	0.147755	0.0503122	0.000235655	0.125604	0.104513	0.0141393	0.00153175	
0.0690989	0.254837	0.0599779	0.0514096	0.0450525	0.000552792	0.117192	0.380597	0.0176893	0.00359315	
0.266844	0.193262	0.0913121	0.210106	0.0460993	0.00797872	0.0602837	0.10461	0.00797872	0.0115248	
