0.0128617	0.0525188	0.0182208	0.0203644	0.0921758	0.301179	0.0953912	0.0921758	0.0107181	0.056806	0.034298	0.144695	0.0643087	0.00107181	0.00321543	
0.0327869	0.0532787	0.0286885	0.0327869	0.217213	0.331967	0.0163934	0.0655738	0.0122951	0.0901639	0.0327869	0.0286885	0.0491803	0.00409836	0.00409836	
0.0263158	0.0368421	0.0412281	0.0333333	0.117544	0.118421	0.105263	0.183333	0.0166667	0.0763158	0.0192982	0.0570175	0.166667	0.000877193	0.000877193	
0.00711744	0.0213523	0.00569395	0.0113879	0.215658	0.0989324	0.0590747	0.153025	0.0170819	0.052669	0.0697509	0.0775801	0.208541	0.000711744	0.00142349	
0.015625	0.03125	0.015625	0.015625	0.328125	0.265625	0.015625	0.015625	0.015625	0.09375	0.0625	0.046875	0.015625	0.015625	0.046875	
0.00694927	0.0562891	0.0180681	0.0145935	0.117443	0.264072	0.0799166	0.189715	0.00833912	0.0347464	0.0173732	0.133426	0.0507297	0.00138985	0.00694927	
0.0141393	0.122658	0.0494875	0.0318134	0.08731	0.112054	0.106045	0.132202	0.0378226	0.0219159	0.0314599	0.131495	0.106398	0.00671615	0.00848356	
0.0535714	0.0969388	0.0331633	0.260204	0.00765306	0.191327	0.0586735	0.104592	0.00510204	0.0918367	0.00255102	0.0331633	0.0127551	0.0153061	0.0331633	
0.0190397	0.0488411	0.0173841	0.0413907	0.147351	0.259106	0.0405629	0.136589	0.00662252	0.0521523	0.0827815	0.112583	0.0339404	0.000827815	0.000827815	
0.00930851	0.0146277	0.0106383	0.0744681	0.329787	0.0718085	0.0132979	0.224734	0.00531915	0.107713	0.0970745	0.0119681	0.0239362	0.00265957	0.00265957	
0.0578035	0.236994	0.00578035	0.0346821	0.150289	0.121387	0.0520231	0.144509	0.00578035	0.0289017	0.0520231	0.0520231	0.0346821	0.00578035	0.017341	
0.0558891	0.107159	0.0748268	0.104388	0.0230947	0.146882	0.103464	0.0775982	0.0443418	0.0221709	0.00969977	0.119169	0.0946882	0.00554273	0.0110855	
0.00312826	0.0448384	0.00625652	0.0427529	0.160584	0.177268	0.0542231	0.223149	0.0260688	0.0667362	0.0385819	0.0604797	0.0907195	0.00312826	0.00208551	
0.0108992	0.00744777	0.00853769	0.0223433	0.1802	0.0679382	0.0928247	0.191281	0.026158	0.0702997	0.0279746	0.0321526	0.257221	0.00435967	0.000363306	
0.00719424	0.028777	0.100719	0.179856	0.0791367	0.028777	0.129496	0.208633	0.00719424	0.0863309	0.0143885	0.028777	0.0863309	0.00719424	0.00719424	
0.0157955	0.00775416	0.00488225	0.248708	0.165709	0.136416	0.0470994	0.160827	0.0097645	0.0571511	0.00861574	0.012062	0.0608845	0.0634693	0.000861574	
0.0287022	0.0257903	0.0116473	0.353577	0.0694676	0.122712	0.0424293	0.0890183	0.00332779	0.0507488	0.0199667	0.00915141	0.0170549	0.152662	0.00374376	
0.0128205	0.0384615	0.153846	0.0897436	0.025641	0.128205	0.0384615	0.0384615	0.0641026	0.0128205	0.0128205	0.025641	0.179487	0.166667	0.0128205	
0.0214086	0.0397146	0.00744648	0.23022	0.0747751	0.132485	0.0822215	0.209742	0.0155135	0.0937015	0.00465405	0.0366119	0.047161	0.0031027	0.00124108	
0.0207254	0.0569948	0.0207254	0.0362694	0.217617	0.253886	0.0673575	0.0310881	0.0259067	0.0259067	0.103627	0.0725389	0.0518135	0.0103627	0.00518135	
0.0202578	0.0165746	0.0138122	0.0690608	0.267035	0.185083	0.0313076	0.127993	0.00184162	0.123389	0.0570902	0.0478821	0.0359116	0.00184162	0.00092081	
0.061674	0.105727	0.0176211	0.132159	0.0484581	0.154185	0.0396476	0.185022	0.00440529	0.185022	0.0264317	0.00440529	0.0220264	0.00881057	0.00440529	
0.157303	0.0205993	0.0177903	0.011236	0.198502	0.0374532	0.0973783	0.088015	0.00842697	0.0365169	0.0505618	0.0402622	0.203184	0.011236	0.0215356	
0.0589744	0.149817	0.0501832	0.0644689	0.0417582	0.0534799	0.0948718	0.18022	0.0296703	0.0630037	0.0509158	0.074359	0.0846154	0.0032967	0.0003663	
0.11482	0.0133511	0.012016	0.00534045	0.0400534	0.0213618	0.0267023	0.0106809	0.208278	0.012016	0.0200267	0.0507343	0.024032	0.0146862	0.425901	
0.0137777	0.13813	0.0221385	0.0634715	0.0678285	0.0965615	0.081724	0.203603	0.0100094	0.159444	0.015544	0.0701837	0.056406	0.000824305	0.000353274	
0.0207011	0.0132487	0.0207011	0.0513387	0.415402	0.0645874	0.0182169	0.152084	0.00441623	0.0463704	0.130831	0.0292575	0.0317417	0.000552029	0.000552029	
0.0185349	0.0644307	0.015887	0.142101	0.0644307	0.298323	0.0194175	0.1015	0.0185349	0.113857	0.00794351	0.0785525	0.0458959	0.00529568	0.00529568	
0.0397196	0.088785	0.0443925	0.00623053	0.105919	0.0957944	0.127726	0.165888	0.0241433	0.046729	0.0311526	0.0700935	0.148754	0.00233645	0.00233645	
0.0476974	0.00493421	0.0213816	0.0279605	0.129934	0.101974	0.0641447	0.167763	0.0180921	0.118421	0.0213816	0.0657895	0.09375	0.0921053	0.0246711	
0.020148	0.138158	0.0279605	0.0402961	0.03125	0.168997	0.0925164	0.139391	0.0143914	0.159128	0.00822368	0.115132	0.0402961	0.00287829	0.00123355	
0.00323625	0.012945	0.02589	0.00323625	0.116505	0.200647	0.119741	0.0970874	0.0453074	0.0873786	0.00647249	0.122977	0.139159	0.00647249	0.012945	
0.0305882	0.0188235	0.0447059	0.00235294	0.0235294	0.00941176	0.00941176	0.0211765	0.141176	0.0188235	0.0258824	0.0164706	0.0352941	0.04	0.562353	
0.0284698	0.181495	0.0676157	0.0533808	0.0106762	0.19573	0.0533808	0.209964	0.0213523	0.0782918	0.00355872	0.0462633	0.0427046	0.00355872	0.00355872	
0.0874251	0.060479	0.0748503	0.0239521	0.0634731	0.168263	0.0592814	0.0862275	0.0125749	0.190419	0.0125749	0.0622754	0.0461078	0.0479042	0.00419162	
0.03125	0.0625	0.03125	0.03125	0.0625	0.03125	0.15625	0.03125	0.03125	0.25	0.03125	0.03125	0.09375	0.09375	0.03125	
0.12	0.04	0.08	0.04	0.04	0.04	0.04	0.04	0.08	0.04	0.08	0.12	0.16	0.04	0.04	
0.0124575	0.0237826	0.0147225	0.0792752	0.202718	0.235561	0.0724802	0.15402	0.011325	0.0464326	0.00226501	0.0906002	0.0509626	0.00226501	0.0011325	
0.00740741	0.0518519	0.118519	0.133333	0.0148148	0.0814815	0.125926	0.125926	0.00740741	0.118519	0.0592593	0.0888889	0.0296296	0.0296296	0.00740741	
0.0157947	0.0503455	0.00691017	0.106614	0.158934	0.198421	0.0552813	0.0858835	0.005923	0.112537	0.0503455	0.0750247	0.0681145	0.00789733	0.00197433	
0.116788	0.00364964	0.0328467	0.0510949	0.0218978	0.0729927	0.0656934	0.19708	0.00364964	0.127737	0.0766423	0.0875912	0.080292	0.0583942	0.00364964	
0.0806258	0.11071	0.00481348	0.156438	0.0481348	0.126354	0.032491	0.134777	0.0204573	0.22142	0.00361011	0.0373045	0.00842359	0.00842359	0.00601685	
0.0752688	0.119257	0.0420332	0.0654936	0.0596285	0.16129	0.159335	0.0938416	0.0156403	0.103617	0.0156403	0.0449658	0.0381232	0.000977517	0.00488759	
0.0301769	0.0478668	0.0228928	0.110302	0.0197711	0.277836	0.117586	0.114464	0.0166493	0.0811655	0.00520291	0.062435	0.0863684	0.0062435	0.00104058	
0.0288312	0.122078	0.025974	0.0883117	0.0574026	0.110649	0.0748052	0.235584	0.0174026	0.0683117	0.0103896	0.0833766	0.0748052	0.00181818	0.00025974	
0.0944882	0.00472441	0.0251969	0.00787402	0.0015748	0.0283465	0.0440945	0.0425197	0.0456693	0.135433	0.411024	0.0251969	0.00787402	0.0992126	0.0267717	
0.00877743	0.0426332	0.0119122	0.0351097	0.289655	0.151097	0.030721	0.158621	0.00626959	0.0394984	0.0601881	0.116614	0.046395	0.00125392	0.00125392	
0.0020202	0.0868687	0.0272727	0.131313	0.0272727	0.170707	0.126263	0.182828	0.010101	0.0656566	0.00505051	0.0909091	0.0686869	0.0030303	0.0020202	
0.0384615	0.0192308	0.0192308	0.0576923	0.0192308	0.0384615	0.0192308	0.0192308	0.0192308	0.0192308	0.211538	0.0192308	0.0384615	0.442308	0.0192308	
0.00998464	0.0234255	0.00768049	0.173579	0.145929	0.137097	0.0272657	0.25192	0.00192012	0.0833333	0.0203533	0.0122888	0.0633641	0.0391705	0.00268817	
0.0185185	0.0716049	0.0037037	0.108642	0.135802	0.237037	0.0407407	0.181481	0.0234568	0.0382716	0.0358025	0.0283951	0.0703704	0.0037037	0.00246914	
0.0159236	0.0350318	0.0955414	0.0859873	0.0955414	0.124204	0.149682	0.0828025	0.022293	0.0191083	0.0509554	0.0828025	0.124204	0.00636943	0.00955414	
0.0416667	0.145833	0.0625	0.0208333	0.1875	0.166667	0.0208333	0.0625	0.0208333	0.0625	0.0416667	0.0208333	0.104167	0.0208333	0.0208333	
0.325	0.025	0.075	0.05	0.05	0.025	0.075	0.025	0.025	0.025	0.05	0.025	0.05	0.15	0.025	
0.0698225	0.0946746	0.166864	0.128994	0.0248521	0.137278	0.0426036	0.100592	0.00710059	0.0402367	0.00710059	0.121893	0.0532544	0.0035503	0.00118343	
0.016325	0.0485953	0.00987092	0.102506	0.0269552	0.557327	0.0178436	0.0827639	0.00493546	0.0713743	0.00493546	0.0197418	0.0242976	0.00683371	0.00569476	
0.0201097	0.0457038	0.0274223	0.0429616	0.104205	0.139854	0.149909	0.211152	0.0201097	0.0383912	0.0182815	0.035649	0.137112	0.00822669	0.000914077	
0.0234185	0.0596107	0.0632603	0.115268	0.0860706	0.259732	0.0772506	0.0796837	0.00760341	0.0325426	0.0547445	0.0805961	0.0562652	0.00152068	0.00243309	
0.00914947	0.0693164	0.0146391	0.0733421	0.1065	0.194701	0.072537	0.242937	0.00907627	0.041502	0.00666081	0.0983751	0.060972	0.000219587	7.31957e-05	
0.0178623	0.0656871	0.00259291	0.0688562	0.0800922	0.158456	0.0628061	0.27917	0.0244886	0.138577	0.00489772	0.0270815	0.0642466	0.000864304	0.00432152	
0.0762852	0.109453	0.0464345	0.0480929	0.0248756	0.139303	0.102819	0.119403	0.0116086	0.0713101	0.013267	0.107794	0.0812604	0.0116086	0.0364842	
0.0322581	0.00868486	0.00620347	0.00992556	0.044665	0.08933	0.00992556	0.147643	0.0124069	0.166253	0.00868486	0.0459057	0.0434243	0.166253	0.208437	
0.0156522	0.00985507	0.0353623	0.0231884	0.14029	0.0753623	0.107826	0.222029	0.0133333	0.0150725	0.0510145	0.0811594	0.204638	0.00405797	0.00115942	
0.00649351	0.0350649	0.0181818	0.21039	0.115584	0.193506	0.0623377	0.194805	0.0103896	0.0402597	0.0142857	0.0467532	0.0428571	0.00519481	0.0038961	
0.0754717	0.0188679	0.0377358	0.0188679	0.0566038	0.0377358	0.0377358	0.0943396	0.0754717	0.188679	0.0377358	0.0754717	0.0188679	0.0754717	0.150943	
0.0796813	0.00398406	0.0438247	0.00398406	0.0438247	0.123506	0.0577689	0.113546	0.0139442	0.145418	0.0159363	0.00796813	0.0756972	0.123506	0.14741	
0.0502674	0.137968	0.0491979	0.0545455	0.0406417	0.168984	0.0780749	0.0641711	0.00320856	0.154011	0.0374332	0.13262	0.0256684	0.00106952	0.00213904	
0.0348558	0.0637019	0.0444712	0.0264423	0.123798	0.169471	0.0757212	0.0925481	0.0264423	0.15024	0.00600962	0.121394	0.0600962	0.00240385	0.00240385	
0.04	0.08	0.16	0.04	0.04	0.04	0.04	0.08	0.04	0.08	0.12	0.04	0.08	0.04	0.08	
0.022082	0.0591483	0.023265	0.0323344	0.110016	0.0922713	0.106861	0.215694	0.0394322	0.0780757	0.045347	0.0709779	0.0942429	0.00197161	0.00828076	
0.175439	0.105263	0.0350877	0.0175439	0.0350877	0.0877193	0.0175439	0.280702	0.0175439	0.0701754	0.0350877	0.0350877	0.0350877	0.0350877	0.0175439	
0.0390335	0.0710967	0.0288104	0.0901487	0.0597119	0.188662	0.133829	0.141961	0.00975836	0.0383364	0.00975836	0.0848048	0.101766	0.000464684	0.00185874	
0.0280374	0.0373832	0.0186916	0.0373832	0.271028	0.11215	0.11215	0.0841121	0.00934579	0.11215	0.0186916	0.0841121	0.0560748	0.00934579	0.00934579	
0.00560224	0.092437	0.0168067	0.145658	0.0812325	0.117647	0.106443	0.120448	0.0140056	0.092437	0.0196078	0.0644258	0.106443	0.00840336	0.00840336	
0.0632911	0.151899	0.0126582	0.101266	0.0126582	0.202532	0.0506329	0.101266	0.0379747	0.0253165	0.0126582	0.0506329	0.0632911	0.0886076	0.0253165	
0.0598958	0.0364583	0.0104167	0.03125	0.0546875	0.166667	0.106771	0.0625	0.015625	0.148438	0.15625	0.0989583	0.0260417	0.0130208	0.0130208	
0.0152439	0.0335366	0.027439	0.0792683	0.106707	0.323171	0.054878	0.0762195	0.00914634	0.0823171	0.0609756	0.0823171	0.0365854	0.00304878	0.00914634	
0.0845964	0.0542827	0.010927	0.0229115	0.095171	0.234755	0.0606274	0.101868	0.00422982	0.218188	0.0148044	0.0528728	0.0419457	0.00211491	0.00070497	
0.0586713	0.0172563	0.0379638	0.0224331	0.0681622	0.069025	0.0862813	0.137187	0.0534944	0.0379638	0.134599	0.0767903	0.139776	0.0319241	0.0284728	
0.0227273	0.0159091	0.0340909	0.0431818	0.129545	0.102273	0.0818182	0.136364	0.0340909	0.0545455	0.0295455	0.0159091	0.2	0.0977273	0.00227273	
0.0642857	0.0392857	0.0785714	0.0142857	0.192857	0.15	0.05	0.0857143	0.0214286	0.182143	0.05	0.025	0.0357143	0.00714286	0.00357143	
0.0324324	0.0351351	0.00540541	0.0810811	0.0756757	0.327027	0.0918919	0.186486	0.00810811	0.0378378	0.0189189	0.0162162	0.0756757	0.0027027	0.00540541	
0.0794631	0.089396	0.0485906	0.0279195	0.0668456	0.121342	0.113826	0.120537	0.0118121	0.0544966	0.0193289	0.0985235	0.138523	0.000536913	0.00885906	
0.0814558	0.017331	0.0259965	0.0034662	0.0103986	0.0294627	0.00693241	0.0103986	0.12825	0.0485269	0.0311958	0.0103986	0.0155979	0.533795	0.0467938	
0.027881	0.0836431	0.0130112	0.035316	0.0390335	0.122677	0.0966543	0.115242	0.0315985	0.0817844	0.0762082	0.163569	0.107807	0.00185874	0.00371747	
0.0298913	0.108696	0.0190217	0.0570652	0.138587	0.146739	0.0978261	0.141304	0.013587	0.0461957	0.0380435	0.0869565	0.0652174	0.00815217	0.00271739	
0.016	0.056	0.016	0.056	0.136	0.192	0.112	0.056	0.016	0.152	0.016	0.048	0.096	0.024	0.008	
0.0713232	0.084604	0.067716	0.0631251	0.0419741	0.127234	0.0800131	0.105427	0.00787014	0.160026	0.0122971	0.0921463	0.0624693	0.00541072	0.0183637	
0.0155642	0.0116732	0.0116732	0.0077821	0.101167	0.182879	0.143969	0.0933852	0.0428016	0.0311284	0.0311284	0.0505837	0.252918	0.0116732	0.0116732	
0.0104302	0.0443286	0.0156454	0.179922	0.0430248	0.220339	0.0912647	0.147327	0.00521512	0.053455	0.00391134	0.0664928	0.0977836	0.0156454	0.00521512	
0.0555556	0.166667	0.0555556	0.111111	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	
0.216931	0.0176367	0.0529101	0.047619	0.0529101	0.00352734	0.0440917	0.102293	0.111111	0.031746	0.0388007	0.026455	0.0352734	0.12522	0.0934744	
0.0869565	0.0434783	0.0434783	0.0434783	0.130435	0.0434783	0.0434783	0.0434783	0.0434783	0.0434783	0.0869565	0.173913	0.0434783	0.0869565	0.0434783	
0.0289687	0.0544612	0.02781	0.0498262	0.0301275	0.242178	0.105446	0.128621	0.00579374	0.149479	0.0173812	0.0822711	0.0672074	0.00115875	0.00926999	
0.0133803	0.000704225	0.015493	0.0056338	0.0169014	0.028169	0.0056338	0.000704225	0.00633803	0.00492958	0.28662	0.0190141	0.00140845	0.592254	0.0028169	
0.125	0.0416667	0.0416667	0.0416667	0.0416667	0.0416667	0.0416667	0.0416667	0.0416667	0.0416667	0.125	0.0416667	0.0416667	0.25	0.0416667	
0.0573394	0.0866972	0.00229358	0.0665138	0.0252294	0.211009	0.0931193	0.226606	0.00917431	0.152752	0.000458716	0.0229358	0.0431193	0.00137615	0.00137615	
0.0151515	0.166667	0.0151515	0.0757576	0.0151515	0.106061	0.0454545	0.0151515	0.0454545	0.106061	0.0454545	0.242424	0.0757576	0.0151515	0.0151515	
0.0375	0.00625	0.0125	0.0125	0.0125	0.0375	0.025	0.00625	0.1125	0.00625	0.00625	0.0125	0.03125	0.01875	0.6625	
0.0333405	0.0863432	0.0282112	0.0777944	0.0976704	0.157085	0.0919	0.170549	0.00897628	0.0457363	0.0194486	0.106647	0.0741611	0.000427442	0.00170977	
0.0465116	0.0232558	0.0232558	0.0232558	0.0232558	0.0465116	0.0232558	0.0232558	0.0465116	0.116279	0.0930233	0.0232558	0.116279	0.0232558	0.348837	
0.00816327	0.0346939	0.00204082	0.0163265	0.138776	0.293878	0.0857143	0.0959184	0.00408163	0.161224	0.00816327	0.116327	0.0306122	0.00204082	0.00204082	
0.0404412	0.00735294	0.0992647	0.0294118	0.0183824	0.0735294	0.0367647	0.00367647	0.525735	0.0220588	0.0183824	0.0441176	0.0147059	0.0551471	0.0110294	
0.0182768	0.078329	0.0274151	0.140992	0.0339426	0.198433	0.0926893	0.144909	0.0130548	0.0391645	0.00130548	0.104439	0.103133	0.00130548	0.00261097	
0.0047619	0.0457875	0.0307692	0.0040293	0.114652	0.299634	0.106227	0.141392	0.00732601	0.0355311	0.0131868	0.081685	0.111355	0.0014652	0.0021978	
0.116505	0.0485437	0.038835	0.194175	0.106796	0.0485437	0.0970874	0.0485437	0.00970874	0.0485437	0.0291262	0.0873786	0.0776699	0.038835	0.00970874	
0.0214168	0.0790774	0.0115321	0.110379	0.194399	0.181219	0.0461285	0.176277	0.014827	0.0428336	0.0593081	0.0362438	0.0230643	0.00164745	0.00164745	
0.152838	0.0393013	0.00436681	0.161572	0.0524017	0.240175	0.069869	0.152838	0.0349345	0.0131004	0.00873362	0.0131004	0.0480349	0.00436681	0.00436681	
0.0282575	0.0910518	0.0376766	0.0816327	0.0910518	0.122449	0.100471	0.0549451	0.0141287	0.180534	0.0141287	0.11617	0.0596546	0.00156986	0.00627943	
0.172043	0.0967742	0.016129	0.0913978	0.0215054	0.107527	0.0537634	0.145161	0.0215054	0.123656	0.0483871	0.0537634	0.0322581	0.0107527	0.00537634	
0.0230608	0.0293501	0.0524109	0.00209644	0.0880503	0.230608	0.100629	0.15304	0.00628931	0.119497	0.0419287	0.081761	0.067086	0.00209644	0.00209644	
0.0254237	0.0649718	0.0254237	0.0367232	0.0988701	0.141243	0.0508475	0.115819	0.0169492	0.0960452	0.0310734	0.211864	0.0536723	0.0254237	0.00564972	
0.0629183	0.060241	0.273092	0.00669344	0.0133869	0.0669344	0.0562249	0.060241	0.13253	0.0950469	0.00267738	0.0669344	0.0361446	0.0562249	0.0107095	
0.025966	0.0367852	0.012983	0.0197836	0.0469861	0.0485317	0.0964451	0.0871716	0.0213292	0.0540958	0.000618238	0.0284389	0.125811	0.00123648	0.393818	
0.0627786	0.0635215	0.0137444	0.122957	0.0282318	0.157132	0.0605498	0.112184	0.0167162	0.257058	0.00594354	0.0664933	0.0312036	0.000371471	0.00111441	
0.0680861	0.0685719	0.00931023	0.0190253	0.02534	0.25672	0.0333549	0.0716483	0.0076101	0.342536	0.00186205	0.0864637	0.00841969	0.000809585	0.000242876	
0.0387205	0.151094	0.0871212	0.112374	0.0433502	0.0601852	0.137205	0.0875421	0.0324074	0.0324074	0.023569	0.119949	0.0686027	0.000841751	0.00462963	
0.04	0.02	0.04	0.1	0.1	0.02	0.08	0.2	0.02	0.08	0.02	0.06	0.16	0.04	0.02	
0.00309598	0.0588235	0.0309598	0.0278638	0.0712074	0.0526316	0.0557276	0.201238	0.0309598	0.0712074	0.0464396	0.0712074	0.219814	0.0371517	0.0216718	
0.047619	0.0952381	0.047619	0.047619	0.047619	0.047619	0.047619	0.190476	0.047619	0.047619	0.047619	0.142857	0.047619	0.047619	0.047619	
0.0285714	0.0809524	0.0361905	0.032381	0.0361905	0.146667	0.0504762	0.0961905	0.00190476	0.104762	0.0171429	0.0752381	0.0352381	0.00285714	0.255238	
